,x
versehen,-0.230063396730063
albern,-0.229562896229563
verbindung,-0.228895562228896
sorgfalt,-0.227227227227227
großmütig,-0.226726726726727
unterhalten,-0.22655989322656
bedauren,-0.226059392726059
übereilen,-0.226059392726059
umstände,-0.225892559225893
unterredung,-0.224891558224892
verschaffen,-0.224724724724725
bitterkeit,-0.224391057724391
beredsamkeit,-0.224391057724391
gesichte,-0.223723723723724
verschonen,-0.223556890223557
mannsperson,-0.223223223223223
and,-0.223223223223223
vollkommen,-0.222555889222556
befürchten,-0.221888555221889
gottlos,-0.219052385719052
ehrfurcht,-0.218385051718385
vorteil,-0.218218218218218
lebensart,-0.217884551217885
großmütiger,-0.217384050717384
materie,-0.217384050717384
wütend,-0.217217217217217
mangel,-0.21654988321655
betäuben,-0.216049382716049
befestigen,-0.213713713713714
helft,-0.213046379713046
überlegung,-0.212545879212546
vollkommenheit,-0.212045378712045
närrisch,-0.211878545211879
verzeih,-0.211211211211211
erkühnen,-0.210877544210878
offizier,-0.210710710710711
proben,-0.21021021021021
umarmung,-0.209542876209543
beleidigt,-0.208541875208542
schimpflich,-0.208541875208542
zärtlichster,-0.208541875208542
untergraben,-0.208541875208542
verbieten,-0.208208208208208
erwerben,-0.208208208208208
kostbar,-0.207207207207207
gebrauch,-0.207207207207207
vernunft,-0.20704037370704
entschließen,-0.20704037370704
gefälligkeit,-0.206706706706707
bewundern,-0.20653987320654
ausschweifung,-0.206206206206206
verlängern,-0.206206206206206
ahnden,-0.205538872205539
dächten,-0.205538872205539
zunehmen,-0.205038371705038
langsam,-0.204371037704371
bezeigen,-0.203203203203203
ansehn,-0.203036369703036
unternehmen,-0.203036369703036
zuhören,-0.202535869202536
hindernis,-0.202035368702035
erneuern,-0.202035368702035
fleiß,-0.201868535201869
anteil,-0.201868535201869
untersuchen,-0.201868535201869
einwilligung,-0.201368034701368
zurück,-0.200867534200868
ausstehen,-0.200867534200868
hofmeister,-0.1996996996997
hingehen,-0.199532866199533
zusehen,-0.199032365699032
zubringen,-0.199032365699032
vorwand,-0.199032365699032
ermuntern,-0.198531865198532
aufgetragen,-0.198531865198532
verdruß,-0.198365031698365
deuchen,-0.198365031698365
güter,-0.198365031698365
engel,-0.198365031698365
wischen,-0.198365031698365
historie,-0.197364030697364
anfing,-0.197364030697364
entschlossenheit,-0.197364030697364
nächte,-0.197197197197197
hitze,-0.19652986319653
liebstes,-0.196196196196196
scheinet,-0.196196196196196
beruhigung,-0.196196196196196
ursache,-0.195862529195863
empfehlen,-0.195862529195863
erziehen,-0.195362028695362
tugend,-0.195195195195195
zusammenkunft,-0.195028361695028
herkommen,-0.194861528194862
ausspruch,-0.194361027694361
gleichgültigkeit,-0.193860527193861
verschwenden,-0.193693693693694
schmeicheln,-0.193526860193527
erlaubnis,-0.193026359693026
überführen,-0.192692692692693
religion,-0.192525859192526
betteln,-0.192525859192526
meisterstück,-0.192025358692025
unterstehen,-0.191858525191859
etlicher,-0.191524858191525
einschläfern,-0.191524858191525
unterwerfen,-0.191358024691358
körper,-0.191191191191191
vereinigen,-0.190690690690691
nachdenken,-0.190690690690691
nachkommen,-0.19019019019019
verloren,-0.190023356690023
ansprüche,-0.18968968968969
ertappen,-0.18968968968969
bösewicht,-0.189522856189523
tapferkeit,-0.189022355689022
erstaune,-0.188521855188522
beifall,-0.188355021688355
trieb,-0.187854521187855
seiniger,-0.187854521187855
zufriedenheit,-0.186686686686687
armselig,-0.186686686686687
pfarrer,-0.186186186186186
einiger,-0.186186186186186
entwurf,-0.186186186186186
unerträglich,-0.186186186186186
sterblich,-0.186019352686019
bereden,-0.185518852185519
verkündigen,-0.185518852185519
geschöpfe,-0.185518852185519
drohung,-0.185518852185519
bersten,-0.185018351685018
bekümmern,-0.184851518184852
mütterlich,-0.184351017684351
gebärden,-0.184351017684351
antworten,-0.183516850183517
weile,-0.183016349683016
meiniger,-0.183016349683016
anstalten,-0.182682682682683
mitleidig,-0.182682682682683
niedrig,-0.182515849182516
verbrechen,-0.182349015682349
versicheren,-0.182015348682015
abhalten,-0.182015348682015
entzückend,-0.181514848181515
unerfahren,-0.181514848181515
besorgen,-0.180680680680681
muster,-0.18018018018018
etwan,-0.179179179179179
unbesonnenheit,-0.179179179179179
winseln,-0.178511845178512
vergeben,-0.178178178178178
verbindlichkeit,-0.178011344678011
anwenden,-0.177844511177845
betragen,-0.177677677677678
laßt,-0.177344010677344
einwenden,-0.177344010677344
überwinden,-0.177177177177177
bosheit,-0.177177177177177
elend,-0.17701034367701
ansehung,-0.176843510176844
unüberwindlich,-0.176843510176844
zanken,-0.176676676676677
fürchterlich,-0.17650984317651
entsagen,-0.176009342676009
verführer,-0.175008341675008
einbildungskraft,-0.175008341675008
erwünscht,-0.175008341675008
papa,-0.174841508174842
abscheulich,-0.174841508174842
neid,-0.174841508174842
aufenthalt,-0.174841508174842
nötigen,-0.174341007674341
vorzüge,-0.173840507173841
erinneren,-0.173840507173841
reizend,-0.173673673673674
streich,-0.173673673673674
höret,-0.173173173173173
befördern,-0.173173173173173
anmerkung,-0.172672672672673
festigkeit,-0.172672672672673
sklav,-0.172505839172506
himmels,-0.172005338672005
häßlich,-0.172005338672005
rätsel,-0.171838505171838
armut,-0.171338004671338
sterbliche,-0.170837504170838
verwegenheit,-0.170337003670337
willkür,-0.170337003670337
beschleunigen,-0.170337003670337
vorbringen,-0.170337003670337
nämlich,-0.17017017017017
unterrichten,-0.17017017017017
vorschlag,-0.17017017017017
güte,-0.170003336670003
dergleichen,-0.16966966966967
klauen,-0.16966966966967
glücklich,-0.169336002669336
verdrießlich,-0.169169169169169
buhlerin,-0.169169169169169
anfange,-0.169169169169169
donnerschlag,-0.169169169169169
zurücken,-0.169169169169169
maske,-0.169002335669002
kompliment,-0.169002335669002
ehrwürdig,-0.169002335669002
planen,-0.168501835168502
verweisen,-0.168501835168502
titel,-0.168335001668335
magister,-0.168001334668001
allerliebster,-0.168001334668001
eingeben,-0.168001334668001
zureden,-0.168001334668001
glückselig,-0.168001334668001
artig,-0.167834501167834
behaupten,-0.167667667667668
gütern,-0.167334000667334
strenge,-0.167334000667334
bedienen,-0.167000333667
zustoßen,-0.166833500166833
verstellung,-0.166666666666667
würdigen,-0.166666666666667
urteil,-0.1664998331665
häuslich,-0.166166166166166
neigung,-0.165999332665999
erweisen,-0.165999332665999
freundschaft,-0.165832499165833
majestätisch,-0.165665665665666
predigen,-0.165498832165499
ungestüm,-0.164998331664998
besuch,-0.164831498164831
ankunft,-0.164831498164831
entkräften,-0.164497831164498
verursachen,-0.163830497163831
bemühung,-0.163830497163831
beibringen,-0.163830497163831
erquickung,-0.163830497163831
frohlocken,-0.16332999666333
hereintritt,-0.16332999666333
furie,-0.163163163163163
larve,-0.163163163163163
sterbe,-0.162495829162496
begriff,-0.161828495161828
zugedenken,-0.161494828161495
zukünftig,-0.161494828161495
klüg,-0.161494828161495
übereilung,-0.161494828161495
ängsten,-0.161494828161495
unsterblich,-0.160827494160827
beschimpfen,-0.160827494160827
solltest,-0.160660660660661
obrigkeit,-0.160326993660327
hervorbringen,-0.160326993660327
allerlieb,-0.160326993660327
unsriger,-0.160326993660327
dinge,-0.16016016016016
vermehren,-0.15965965965966
ersticken,-0.159492826159493
pinsel,-0.159159159159159
erführen,-0.159159159159159
bewaffnen,-0.159159159159159
vertraut,-0.158992325658992
nebenbuhler,-0.158491825158492
schelm,-0.158491825158492
zeitvertreib,-0.158491825158492
widersetzen,-0.158491825158492
versicherung,-0.158491825158492
betrogen,-0.158491825158492
geduld,-0.158158158158158
gereuen,-0.157991324657991
betrübt,-0.157991324657991
unschätzbar,-0.157991324657991
hang,-0.157991324657991
ausführen,-0.157824491157825
lächerlich,-0.157323990657324
gesund,-0.157157157157157
projekt,-0.156823490156824
hernach,-0.156823490156824
linderung,-0.156823490156824
absicht,-0.15648982315649
herzlich,-0.156156156156156
zuflucht,-0.156156156156156
saur,-0.156156156156156
zweifeln,-0.155822489155823
gaffen,-0.155655655655656
umgang,-0.155488822155489
heuchler,-0.154988321654988
erstemal,-0.154988321654988
mühe,-0.154654654654655
monsieur,-0.154487821154488
eigennützig,-0.154487821154488
beteuern,-0.154487821154488
anlangen,-0.154487821154488
innerst,-0.154487821154488
beschwerlich,-0.154487821154488
henker,-0.154154154154154
leugnen,-0.154154154154154
nachgeben,-0.153820487153821
klugheit,-0.153653653653654
gesellschaft,-0.153486820153487
enterben,-0.15331998665332
zuvorkommen,-0.15331998665332
unwahrheit,-0.15331998665332
kreatur,-0.153153153153153
wetten,-0.153153153153153
betrachtung,-0.153153153153153
erstaun,-0.153153153153153
vorwurf,-0.152986319652986
zirkel,-0.152652652652653
flecken,-0.152652652652653
untersuchung,-0.152652652652653
liebster,-0.152485819152486
gegenstand,-0.152485819152486
augenblicke,-0.152485819152486
lasterhaft,-0.152152152152152
quark,-0.152152152152152
schwierigkeit,-0.151484818151485
joch,-0.151484818151485
zufrieden,-0.151484818151485
eltern,-0.151151151151151
empfinden,-0.151151151151151
zurechte,-0.150984317650984
vorstellung,-0.150817484150818
ausrichten,-0.150817484150818
einfall,-0.15015015015015
bluten,-0.15015015015015
willen,-0.15015015015015
einsicht,-0.14964964964965
nichtswürdig,-0.149149149149149
sättigen,-0.149149149149149
auftragen,-0.149149149149149
vaters,-0.149149149149149
pfand,-0.148982315648982
sollen,-0.148982315648982
mannspersone,-0.148648648648649
grösse,-0.148648648648649
rechtfertigen,-0.148481815148482
notwendigkeit,-0.148481815148482
regieren,-0.148314981648315
gram,-0.148314981648315
wohltätig,-0.147981314647981
schwärmer,-0.147981314647981
versüßen,-0.147981314647981
gemüter,-0.147981314647981
freuet,-0.147981314647981
laß,-0.147814481147815
triumph,-0.147814481147815
verhindern,-0.147814481147815
dünkt,-0.147814481147815
anbieten,-0.147814481147815
last,-0.147647647647648
gemälde,-0.147313980647314
verdammt,-0.147147147147147
oberster,-0.146813480146814
aufrichtigkeit,-0.146813480146814
verdenken,-0.146813480146814
auslegen,-0.146813480146814
nachmittag,-0.146813480146814
verführung,-0.146813480146814
losreißen,-0.146813480146814
genuß,-0.146646646646647
gewohnheit,-0.146646646646647
verdanken,-0.146646646646647
undankbar,-0.146646646646647
rechenschaft,-0.146646646646647
grausamkeit,-0.146146146146146
gespenst,-0.146146146146146
wüßtest,-0.146146146146146
schone,-0.146146146146146
äußerer,-0.145979312645979
geschwister,-0.145645645645646
verächtlich,-0.145645645645646
feindschaft,-0.145645645645646
unterhalt,-0.145645645645646
besuchen,-0.145311978645312
betreffen,-0.145311978645312
zeile,-0.144978311644978
abschlagen,-0.144978311644978
vorbeigehen,-0.144978311644978
werkzeug,-0.144811478144811
liebet,-0.144477811144478
munterkeit,-0.144477811144478
bequemen,-0.144477811144478
tone,-0.144310977644311
beantworten,-0.143810477143811
entehren,-0.143810477143811
erfordern,-0.143810477143811
todes,-0.143810477143811
bedienter,-0.143643643643644
probe,-0.143643643643644
charakter,-0.143643643643644
vornehmen,-0.143643643643644
städten,-0.14330997664331
mutwillig,-0.14330997664331
wörtch,-0.14330997664331
zuziehen,-0.14330997664331
aussöhnen,-0.14330997664331
entzweien,-0.14330997664331
herumgehen,-0.14330997664331
geschlichen,-0.14330997664331
vergnügt,-0.14330997664331
zurückrufen,-0.14330997664331
aufsetzen,-0.143143143143143
zitternd,-0.142642642642643
unbesonnen,-0.142142142142142
altär,-0.142142142142142
abrede,-0.142142142142142
betrüger,-0.141975308641975
wundern,-0.141808475141808
einbildung,-0.141474808141475
erbitten,-0.141474808141475
ausziehen,-0.141474808141475
süße,-0.141474808141475
bedingung,-0.141307974641308
verwünschung,-0.140974307640974
mitgeben,-0.140974307640974
strafbar,-0.140974307640974
beilegen,-0.140974307640974
zutrauen,-0.140807474140808
versorgen,-0.140807474140808
verwunden,-0.14014014014014
gelegenheit,-0.139973306639973
nichtswürdiger,-0.139806473139806
wertest,-0.139806473139806
erröte,-0.139806473139806
hinführen,-0.139806473139806
sichtbar,-0.139139139139139
flor,-0.139139139139139
unruhe,-0.138972305638972
erbarmung,-0.138638638638639
lebhaftigkeit,-0.138638638638639
miene,-0.138304971638305
jungfer,-0.137971304637971
niederträchtig,-0.137971304637971
redeen,-0.137971304637971
nachbarschaft,-0.137971304637971
abgeschmackt,-0.137971304637971
eigensinnig,-0.137971304637971
maure,-0.137470804137471
pots,-0.137470804137471
kaltsinn,-0.137470804137471
anklagen,-0.137303970637304
letztenmal,-0.137303970637304
gelehrsamkeit,-0.136803470136803
gehorchen,-0.13646980313647
streichen,-0.13646980313647
verstellen,-0.136136136136136
vergib,-0.136136136136136
begehen,-0.135969302635969
unterricht,-0.135635635635636
be,-0.135635635635636
verbitten,-0.135635635635636
bewirten,-0.135635635635636
stille,-0.135301968635302
geständnis,-0.134968301634968
zerstreuung,-0.134968301634968
ängstlich,-0.134968301634968
mißfallen,-0.134968301634968
verrichten,-0.134968301634968
dankbar,-0.134467801134468
schwiegervater,-0.134467801134468
umfang,-0.134467801134468
rochen,-0.134467801134468
gesetzt,-0.134467801134468
vermaledeit,-0.134467801134468
zustand,-0.134300967634301
gift,-0.134134134134134
paradies,-0.1338004671338
heller,-0.1338004671338
betäubung,-0.1332999666333
untertänig,-0.1332999666333
wohlstand,-0.1332999666333
vorlesen,-0.1332999666333
güt,-0.1332999666333
wegnehmen,-0.1332999666333
narrheit,-0.132632632632633
betrug,-0.132632632632633
unverschämt,-0.132632632632633
entstehen,-0.132465799132466
umkommen,-0.132132132132132
verliersen,-0.132132132132132
auffangen,-0.132132132132132
eigenschaft,-0.131965298631965
liebst,-0.131965298631965
stumm,-0.131297964631298
rächen,-0.131131131131131
munde,-0.131131131131131
unwissenheit,-0.130964297630964
brüderlich,-0.130964297630964
melancholisch,-0.130964297630964
wörtche,-0.130964297630964
wachsend,-0.130964297630964
schuldigkeit,-0.130797464130797
arbeiten,-0.130630630630631
geschenk,-0.130630630630631
abwarten,-0.130296963630297
gelehrt,-0.13013013013013
nähren,-0.13013013013013
verweilen,-0.13013013013013
gegenwart,-0.129963296629963
hure,-0.129796463129796
anstehen,-0.129796463129796
erschrecklich,-0.129796463129796
geheimniss,-0.129796463129796
schmeicheleie,-0.129796463129796
beunruhigen,-0.129796463129796
ereifern,-0.129796463129796
triebe,-0.129796463129796
ehrerbietung,-0.129796463129796
abgeben,-0.12962962962963
zaudern,-0.12962962962963
brav,-0.129462796129463
bauch,-0.129129129129129
außerordentlich,-0.129129129129129
überfallen,-0.129129129129129
sohn,-0.128962295628962
raten,-0.128795462128796
gewogenheit,-0.128628628628629
haustüre,-0.128628628628629
bissen,-0.128628628628629
geiz,-0.128628628628629
vergeblich,-0.128628628628629
wollust,-0.127961294627961
verschenken,-0.127961294627961
besonderer,-0.127794461127794
verzweiflung,-0.127627627627627
säuseln,-0.127460794127461
entwürfe,-0.127460794127461
verirrung,-0.127460794127461
widrig,-0.127460794127461
umsiehen,-0.127460794127461
unwert,-0.127460794127461
reize,-0.127293960627294
verschlossen,-0.127293960627294
verzeihn,-0.127293960627294
bestie,-0.126793460126793
geschickt,-0.126793460126793
ekel,-0.126793460126793
abweisen,-0.126793460126793
dienste,-0.126626626626627
anfangen,-0.12645979312646
rühmlich,-0.126292959626293
unkost,-0.126292959626293
nachlaufen,-0.126292959626293
mama,-0.125625625625626
eifer,-0.125458792125459
aufzug,-0.125291958625292
gepriesen,-0.125125125125125
verrichtung,-0.125125125125125
ermahnung,-0.125125125125125
prinzessin,-0.124958291624958
heften,-0.124958291624958
gefällig,-0.124457791124458
rang,-0.124290957624291
hülfe,-0.124124124124124
reverenz,-0.123957290623957
einsehen,-0.12379045712379
gött,-0.12328995662329
zumuten,-0.12328995662329
oberer,-0.123123123123123
verachtung,-0.123123123123123
ungeduld,-0.122622622622623
monat,-0.122455789122456
rühmen,-0.122455789122456
gelassenheit,-0.122122122122122
schmeißen,-0.122122122122122
täten,-0.122122122122122
einflößen,-0.122122122122122
majestät,-0.121955288621955
prozeß,-0.121454788121455
eigensinn,-0.121454788121455
ernsthaft,-0.121454788121455
glaubst,-0.121287954621288
wohlfahrt,-0.120954287620954
bekenntnis,-0.120954287620954
beständig,-0.120954287620954
prellen,-0.120954287620954
biß,-0.120954287620954
vergraben,-0.120954287620954
ergötzen,-0.120787454120788
kindlich,-0.120286953620287
entspringen,-0.120286953620287
verdacht,-0.12012012012012
höreen,-0.119786453119786
pistol,-0.119786453119786
ehrlichkeit,-0.119786453119786
unmöglich,-0.119786453119786
geruch,-0.119786453119786
verknüpfen,-0.119786453119786
schmeichler,-0.119786453119786
ersäufen,-0.119786453119786
töchter,-0.11961961961962
widersprechen,-0.11961961961962
backen,-0.11961961961962
ankommen,-0.119452786119453
entdeckung,-0.119119119119119
bräutigam,-0.118952285618952
vorsicht,-0.118952285618952
rechnung,-0.118952285618952
verwirrung,-0.118952285618952
ersparen,-0.118952285618952
unterbrechen,-0.118952285618952
husch,-0.118618618618619
traurigkeit,-0.118618618618619
verräterei,-0.118618618618619
zwölft,-0.118618618618619
ablegen,-0.118451785118452
bekennen,-0.118284951618285
geschworen,-0.117784451117784
billigkeit,-0.117450784117451
allerliebste,-0.117450784117451
antragen,-0.117450784117451
gerade,-0.117450784117451
neugierig,-0.117450784117451
verbergn,-0.117450784117451
wollen,-0.116783450116783
übl,-0.116783450116783
schieben,-0.116616616616617
ungerechtigkeit,-0.116282949616283
barbarisch,-0.116282949616283
haushaltung,-0.116282949616283
schelmerei,-0.116282949616283
unbändig,-0.116282949616283
phantom,-0.116282949616283
heldenmut,-0.116282949616283
hsen,-0.116282949616283
nachsicht,-0.116282949616283
achsel,-0.116116116116116
bestürzung,-0.115615615615616
hinkommen,-0.115615615615616
quälen,-0.115281948615282
fächer,-0.115115115115115
tonne,-0.115115115115115
mutwille,-0.115115115115115
forderen,-0.115115115115115
kostbarkeit,-0.115115115115115
verschloßen,-0.115115115115115
bubenstück,-0.115115115115115
einschränken,-0.115115115115115
deutlich,-0.115115115115115
heiligtum,-0.114948281614948
reizen,-0.114781448114781
punkt,-0.114781448114781
sapperment,-0.114447781114448
orden,-0.114447781114448
aufrichtig,-0.114447781114448
ohnmächtig,-0.114447781114448
orkus,-0.113947280613947
säugling,-0.113947280613947
tollhaus,-0.113947280613947
schutzengel,-0.113947280613947
raserei,-0.113780447113781
widerfahren,-0.113780447113781
leidenschaft,-0.112946279612946
band,-0.112946279612946
entschließung,-0.112779446112779
wehmut,-0.112612612612613
jammern,-0.112612612612613
perücke,-0.112112112112112
aufschub,-0.112112112112112
tropf,-0.112112112112112
bar,-0.112112112112112
hingeben,-0.112112112112112
leiblich,-0.112112112112112
verziehen,-0.111945278611945
unglücklich,-0.111778445111778
gouverneur,-0.111611611611612
universität,-0.111611611611612
benachbart,-0.111611611611612
kloster,-0.111444778111445
verändern,-0.111277944611278
plage,-0.110944277610944
böses,-0.110944277610944
meerkatze,-0.110443777110444
erniedrigen,-0.110276943610277
überfluß,-0.110276943610277
besseres,-0.110276943610277
rad,-0.110276943610277
einig,-0.109776443109776
zierde,-0.109776443109776
scherze,-0.109776443109776
einfallen,-0.10960960960961
kaufmann,-0.109109109109109
höllisch,-0.109109109109109
gelächter,-0.109109109109109
partie,-0.109109109109109
sage,-0.109109109109109
kavalier,-0.108608608608609
tyrannei,-0.108608608608609
zerfließen,-0.108608608608609
höre,-0.108441775108442
teil,-0.108441775108442
wichtig,-0.108274941608275
rate,-0.107941274607941
zupfen,-0.107941274607941
erleichtern,-0.107941274607941
göttlich,-0.107774441107774
entdecken,-0.107607607607607
jawort,-0.107440774107441
verhängnis,-0.107440774107441
unaussprechlich,-0.107440774107441
lindern,-0.107440774107441
verzweifle,-0.107440774107441
anverwandt,-0.107440774107441
hülfen,-0.107440774107441
aufsuchen,-0.107273940607274
pein,-0.106773440106773
zwei,-0.106773440106773
vertauschen,-0.106773440106773
ohnedem,-0.106272939606273
ungnade,-0.106272939606273
halse,-0.106272939606273
reue,-0.106106106106106
liebhaber,-0.105438772105439
verdammen,-0.105438772105439
zerstörung,-0.105105105105105
vaterherz,-0.105105105105105
unverschämtheit,-0.105105105105105
weide,-0.105105105105105
übrigbleiben,-0.105105105105105
ausdrücken,-0.104938271604938
vergiften,-0.104938271604938
garstig,-0.104437771104438
grube,-0.104437771104438
bluts,-0.104437771104438
türe,-0.104104104104104
vergnügen,-0.104104104104104
erinnern,-0.104104104104104
possen,-0.103937270603937
anliegen,-0.103937270603937
zeremonie,-0.103937270603937
unvergleichlich,-0.103937270603937
anfallen,-0.103937270603937
schätzchen,-0.103937270603937
weissagen,-0.103937270603937
ermahnen,-0.103937270603937
herbringen,-0.103937270603937
bezauberen,-0.103937270603937
fügung,-0.103937270603937
zubereitet,-0.103937270603937
knoche,-0.103937270603937
versteinern,-0.103937270603937
umdrehen,-0.103937270603937
abwerfen,-0.103937270603937
erzählung,-0.103770437103771
bescheidenheit,-0.103770437103771
dünken,-0.103603603603604
verschworen,-0.10326993660327
verschieben,-0.10326993660327
häufen,-0.10326993660327
anstecken,-0.10326993660327
gibst,-0.10326993660327
blute,-0.103103103103103
beherrscher,-0.102769436102769
hohngelächter,-0.102769436102769
kennest,-0.102769436102769
fehltritt,-0.102769436102769
grenzenlos,-0.102769436102769
aufopferung,-0.102769436102769
beschimpfung,-0.102769436102769
ohngefähr,-0.102769436102769
ausgehalten,-0.102769436102769
manne,-0.102602602602603
barmherzigkeit,-0.102602602602603
zugehen,-0.102602602602603
spotten,-0.102435769102436
versuchung,-0.102102102102102
schonung,-0.102102102102102
freunde,-0.102102102102102
wüten,-0.101935268601935
gefällen,-0.101768435101769
schokolade,-0.101601601601602
urheber,-0.101601601601602
abhelfen,-0.101601601601602
gärtche,-0.101601601601602
schandtat,-0.101601601601602
ausdenken,-0.101601601601602
bedenklichkeit,-0.101601601601602
fasten,-0.101601601601602
ermangeln,-0.101601601601602
antrag,-0.101434768101435
gehörig,-0.100934267600934
anmut,-0.100934267600934
erblassen,-0.100934267600934
liebevoll,-0.100934267600934
verdoppeln,-0.100934267600934
ausbreiten,-0.100934267600934
fortführen,-0.100934267600934
aussuchen,-0.100934267600934
möchtest,-0.100934267600934
spitzen,-0.100934267600934
schauspiel,-0.100767434100767
fließen,-0.100600600600601
entzücken,-0.100600600600601
bestimmen,-0.100600600600601
erstgeboren,-0.100433767100434
überlisten,-0.100433767100434
ausschlag,-0.100433767100434
schwermütig,-0.100433767100434
nagen,-0.100266933600267
auftritt,-0.1001001001001
harmonie,-0.0997664330997664
entzwei,-0.0997664330997664
geheimnis,-0.0994327660994328
theologie,-0.0992659325992659
stellet,-0.0992659325992659
liebkosung,-0.0992659325992659
hagel,-0.0992659325992659
zähre,-0.0992659325992659
schwiegertochter,-0.0992659325992659
betrüben,-0.0990990990990991
familie,-0.0989322655989324
bette,-0.0989322655989324
überlegen,-0.0989322655989324
gotteswill,-0.0985985985985986
verbirg,-0.0985985985985986
nachricht,-0.0982649315982648
luderlich,-0.0980980980980981
verderbt,-0.0980980980980981
dukat,-0.0979312645979313
göttern,-0.0979312645979313
erhalten,-0.0975975975975976
maschine,-0.0974307640974308
ungerecht,-0.0974307640974308
besserung,-0.0974307640974308
ruinieren,-0.0974307640974308
täglich,-0.0974307640974308
kündigen,-0.0974307640974308
schimpfen,-0.0972639305972639
beschreiben,-0.0972639305972639
künftig,-0.0970970970970971
