,x
vergebung,-0.287757437070938
ungemein,-0.287185354691075
vorrat,-0.287185354691075
betrog,-0.286613272311213
genau,-0.285755148741419
verfasser,-0.284610983981693
munterkeit,-0.284324942791762
urheber,-0.284324942791762
erstrecken,-0.284324942791762
unzählbar,-0.283180778032037
zeitvertreib,-0.282608695652174
bereden,-0.28175057208238
ermuntern,-0.28175057208238
standhaftigkeit,-0.28175057208238
amt,-0.280606407322654
vorhaben,-0.280606407322654
getrauen,-0.280320366132723
rechtschaffen,-0.280034324942792
stutzen,-0.280034324942792
rechnung,-0.280034324942792
letzterer,-0.279176201372998
ruhm,-0.278032036613272
flecken,-0.277745995423341
zwei,-0.27745995423341
überreden,-0.27745995423341
nachfolgen,-0.276601830663616
übertreffen,-0.276601830663616
währen,-0.276601830663616
mannsperson,-0.276029748283753
gottlos,-0.276029748283753
gutherzig,-0.274885583524027
boshaft,-0.273169336384439
ausübung,-0.272597254004577
beilegen,-0.272597254004577
bemühung,-0.272311212814645
vielfältig,-0.272311212814645
veranstaltung,-0.272025171624714
komödie,-0.271453089244851
absatz,-0.270594965675057
versorgen,-0.270022883295195
ernsthaftigkeit,-0.270022883295195
gebrauchen,-0.269450800915332
veränderung,-0.268878718535469
barbarisch,-0.268878718535469
tafel,-0.26687643020595
pflanzen,-0.266018306636155
spaziergang,-0.265160183066362
erleiden,-0.265160183066362
pöbel,-0.264588100686499
verbessern,-0.264588100686499
vortrefflich,-0.264302059496567
aufhalten,-0.264302059496567
verwegenheit,-0.262871853546911
vorsichtigkeit,-0.262299771167048
vertraulichkeit,-0.261441647597254
beschweren,-0.260297482837529
stillschweigen,-0.259725400457666
aufwartung,-0.259725400457666
witz,-0.259153318077803
hernach,-0.259153318077803
geschöpfe,-0.258867276887872
lebhaftigkeit,-0.258009153318078
verdorben,-0.258009153318078
liebreich,-0.257437070938215
geschichtsschreiber,-0.256578947368421
verfolgung,-0.255434782608696
völlig,-0.255148741418764
wohlstand,-0.255148741418764
nachahmung,-0.254862700228833
verdacht,-0.254576659038902
zweien,-0.254576659038902
tugendhaft,-0.253718535469108
ohngefähr,-0.252860411899314
klugheit,-0.251430205949657
unterhalt,-0.250858123569794
dergleich,-0.250572082379863
schamhaftigkeit,-0.250572082379863
schwitzen,-0.250572082379863
ermangelung,-0.249713958810069
überfluß,-0.249427917620137
sittenlehr,-0.249141876430206
fleck,-0.249141876430206
gemacht,-0.249141876430206
ergötzung,-0.248283752860412
schädlich,-0.247711670480549
stirn,-0.247425629290618
anfange,-0.246853546910755
grundsätzen,-0.246567505720824
eingeweide,-0.246567505720824
kritisch,-0.246281464530892
vergnügt,-0.244851258581236
grausamkeit,-0.244565217391304
mutmaßung,-0.244279176201373
durchlesen,-0.244279176201373
angenommen,-0.243993135011442
anstalten,-0.24370709382151
aufhielt,-0.24370709382151
verstellt,-0.243421052631579
laster,-0.242848970251716
fehler,-0.242562929061785
verleiten,-0.242562929061785
regung,-0.242276887871854
ersinnlich,-0.241990846681922
abendmahlzeit,-0.241990846681922
bestürzung,-0.241990846681922
anmerken,-0.241704805491991
empfindlich,-0.24141876430206
vermindern,-0.240846681922197
streiche,-0.239988558352403
zuzubringen,-0.239988558352403
schrift,-0.239702517162471
zubereitet,-0.23941647597254
glückselig,-0.238844393592677
beitragen,-0.238558352402746
unkosten,-0.237414187643021
merklich,-0.237128146453089
grausam,-0.236842105263158
fleiß,-0.236556064073227
wollüstig,-0.236270022883295
nahrung,-0.235983981693364
beschaffen,-0.235411899313501
niederträchtigkeit,-0.23512585812357
zahl,-0.234553775743707
kleinigkeit,-0.234267734553776
öft,-0.234267734553776
büchern,-0.233981693363844
gerechtigkeit,-0.233695652173913
wenigster,-0.233409610983982
ersterer,-0.23312356979405
geschäftigkeit,-0.23312356979405
verrichten,-0.23312356979405
abermalig,-0.232837528604119
neigungen,-0.232551487414188
leibe,-0.232265446224256
ander,-0.231979405034325
nachdrücklich,-0.231979405034325
freigebigkeit,-0.231693363844394
bewerkstelligen,-0.231693363844394
freundschaftlich,-0.231121281464531
verstand,-0.2308352402746
unterstehen,-0.230835240274599
einfalt,-0.230549199084668
verfahren,-0.229977116704805
unternehmung,-0.229691075514874
öfteren,-0.229691075514874
ehrgeiz,-0.229118993135011
proben,-0.229118993135011
bekehrung,-0.22883295194508
begegnung,-0.22883295194508
grillen,-0.228546910755149
unordnung,-0.227974828375286
nützlich,-0.227688787185355
erfindung,-0.227688787185355
verlangt,-0.227116704805492
ersetzen,-0.226544622425629
umfang,-0.226544622425629
beratschlagung,-0.226544622425629
wiederkunft,-0.226544622425629
verstande,-0.226544622425629
reverenz,-0.225972540045767
weigern,-0.225686498855835
gattung,-0.225114416475973
zurückkunft,-0.225114416475973
mittagsmahlzeit,-0.225114416475973
herzhaftigkeit,-0.225114416475973
ziemlich,-0.224256292906178
zähn,-0.224256292906178
verächtlich,-0.224256292906178
einfältig,-0.223970251716247
wussen,-0.223684210526316
geschicklichkeit,-0.222826086956522
ausgestanden,-0.222826086956522
beständigkeit,-0.222826086956522
auslegung,-0.22254004576659
uneinigkeit,-0.221967963386728
urteilen,-0.221967963386728
stand,-0.221395881006865
bestrafen,-0.220823798627002
meile,-0.220537757437071
entzückung,-0.220537757437071
höflichkeit,-0.219965675057208
zuhörer,-0.219965675057208
triumphieren,-0.219393592677346
sterblich,-0.219393592677346
billig,-0.219107551487414
vorsorge,-0.218535469107552
gewahr,-0.218535469107552
vollkommen,-0.217963386727689
damalig,-0.217963386727689
fleisch,-0.217963386727689
langen,-0.217963386727689
bestrafung,-0.217963386727689
vorgesetzt,-0.217963386727689
entkräften,-0.217963386727689
gewünscht,-0.217677345537757
reizunge,-0.217391304347826
gewogenheit,-0.217391304347826
außerordentlich,-0.217391304347826
regel,-0.217391304347826
besorgen,-0.216247139588101
feinde,-0.215389016018307
statten,-0.215102974828375
einfall,-0.214244851258581
beklagen,-0.214244851258581
beratschlagen,-0.214244851258581
gezwungen,-0.21395881006865
empfindlichkeit,-0.213672768878719
jahrhunderte,-0.213672768878719
vermehren,-0.213672768878718
traurigkeit,-0.213386727688787
sinnreich,-0.213100686498856
brust,-0.213100686498856
majestät,-0.212814645308924
vieh,-0.212814645308924
tragisch,-0.212814645308924
ergötzen,-0.212814645308924
demungeachtet,-0.212528604118993
erstaunlich,-0.212528604118993
vereinigen,-0.212242562929062
fortgang,-0.211670480549199
anverwandt,-0.211670480549199
auslöschen,-0.211098398169336
religion,-0.210812356979405
ausüben,-0.210812356979405
galant,-0.210812356979405
rächen,-0.210526315789474
frauenzimm,-0.210240274599542
bezahlung,-0.209954233409611
aussetzen,-0.209954233409611
autor,-0.20966819221968
rest,-0.20966819221968
schluß,-0.209096109839817
holz,-0.208810068649886
beibringen,-0.208524027459954
verwahren,-0.207951945080092
ochsen,-0.207951945080092
melancholie,-0.20766590389016
ernstlich,-0.20766590389016
bisherig,-0.207379862700229
anrede,-0.206521739130435
angelegen,-0.206235697940503
torheit,-0.205663615560641
grimasse,-0.205663615560641
stärke,-0.205377574370709
bisse,-0.205091533180778
unvermutet,-0.205091533180778
verdrießlich,-0.205091533180778
belohnen,-0.205091533180778
gefällig,-0.204805491990847
lust,-0.204519450800915
unsriger,-0.204519450800915
anzeigen,-0.204233409610984
vorhabend,-0.204233409610984
verwundern,-0.204233409610984
erfolgen,-0.203947368421053
rache,-0.20337528604119
plagen,-0.20337528604119
ladung,-0.20337528604119
genüge,-0.20337528604119
endigung,-0.20337528604119
keusch,-0.203089244851259
einnahme,-0.203089244851259
sterbliche,-0.202803203661327
original,-0.202803203661327
verhüten,-0.202803203661327
bequem,-0.202803203661327
verweis,-0.202517162471396
verschlingen,-0.202231121281464
ankündigen,-0.202231121281464
and,-0.201945080091533
messer,-0.201659038901602
zuschreiben,-0.201659038901602
vermeinen,-0.201659038901602
wohlfahrt,-0.201659038901602
bekümmeren,-0.201659038901602
hintergangen,-0.201659038901602
ausschlag,-0.201086956521739
positur,-0.201086956521739
insonderheit,-0.201086956521739
materialium,-0.201086956521739
etwan,-0.200228832951945
historie,-0.199942791762014
aufrichtigkeit,-0.199656750572082
gedoppelt,-0.199656750572082
erfahrung,-0.199656750572082
billigen,-0.199370709382151
redeen,-0.199370709382151
versüßen,-0.199370709382151
sklave,-0.19908466819222
nachmittag,-0.198798627002288
vergnügung,-0.198798627002288
dergleichen,-0.198798627002288
gelegenheiten,-0.198798627002288
erblickung,-0.198798627002288
vormalig,-0.198512585812357
verfertigen,-0.198512585812357
gelehrt,-0.197654462242563
gulden,-0.1970823798627
mitleider,-0.1970823798627
zuflucht,-0.1970823798627
untergang,-0.196796338672769
abgeredet,-0.196510297482838
beschwerlich,-0.196510297482837
befördern,-0.196224256292906
hinlänglich,-0.196224256292906
übereinstimmen,-0.196224256292906
erwägung,-0.195652173913043
bedienung,-0.195366132723112
beiderseitig,-0.195366132723112
zuverlässig,-0.195366132723112
geschmack,-0.195366132723112
lasterhaft,-0.194794050343249
anfrage,-0.194794050343249
meisterstück,-0.194508009153318
königlich,-0.193935926773455
aufwarten,-0.193649885583524
schwung,-0.193363844393593
einfiel,-0.193363844393593
unterweisung,-0.193363844393593
mittags,-0.193363844393593
abwechslung,-0.19279176201373
gnade,-0.192505720823799
stich,-0.192505720823799
erbaulich,-0.192505720823799
ersuchen,-0.192219679633867
gift,-0.192219679633867
ansehung,-0.192219679633867
hungern,-0.192219679633867
schuldigkeit,-0.192219679633867
lauern,-0.191933638443936
umstand,-0.191933638443936
gefälligkeit,-0.191933638443936
umgehen,-0.191647597254005
barbarei,-0.191647597254005
quartier,-0.191361556064073
unwissend,-0.191361556064073
täglich,-0.191361556064073
gemütsverfassung,-0.191075514874142
desjenig,-0.191075514874142
erhaltung,-0.191075514874142
haufen,-0.190789473684211
erster,-0.190789473684211
aufsicht,-0.19078947368421
sprache,-0.190503432494279
bezahlen,-0.190503432494279
verfertigt,-0.190217391304348
profession,-0.189931350114416
strafe,-0.189931350114416
gelehrsamkeit,-0.189645308924485
eroberung,-0.189645308924485
untreu,-0.189645308924485
diskurs,-0.189359267734554
brot,-0.189359267734554
bekümmern,-0.189359267734554
speise,-0.189073226544622
husten,-0.189073226544622
einkünfte,-0.188215102974828
majestätisch,-0.188215102974828
verwandeln,-0.188215102974828
mißtrauen,-0.187929061784897
anlangen,-0.187929061784897
ungeachtet,-0.187929061784897
verlieben,-0.187929061784897
befand,-0.187356979405034
angedeihen,-0.187070938215103
prinz,-0.186784897025172
predigen,-0.186784897025172
umbringen,-0.186784897025172
aufgeopferen,-0.186784897025172
süßigkeit,-0.186784897025172
gutachten,-0.18649885583524
beifall,-0.18649885583524
vertreiben,-0.18649885583524
verwahrung,-0.186212814645309
lektion,-0.186212814645309
melancholisch,-0.185926773455378
oberhand,-0.185926773455378
philosophie,-0.185926773455378
mannigfaltig,-0.185926773455378
vernünftig,-0.185354691075515
nymph,-0.184782608695652
einschläfern,-0.184782608695652
gehirn,-0.184782608695652
billigkeit,-0.184496567505721
geduld,-0.184496567505721
kaltsinnigkeit,-0.184210526315789
unterster,-0.183924485125858
versprechung,-0.183924485125858
bestes,-0.183638443935927
ader,-0.183352402745995
sklav,-0.183352402745995
kanal,-0.183352402745995
zubringen,-0.183066361556064
aufgetragen,-0.183066361556064
entwurf,-0.182780320366133
nötigen,-0.182780320366133
abwechseln,-0.182494279176201
bezeigen,-0.182494279176201
unwissenheit,-0.181636155606407
danksagung,-0.181636155606407
unsrig,-0.181350114416476
zweifeln,-0.181064073226545
kaffee,-0.181064073226545
zubrachen,-0.181064073226545
ökonomie,-0.180778032036613
verdoppeln,-0.180778032036613
entzückend,-0.180491990846682
fisch,-0.180205949656751
beförderung,-0.179919908466819
vorteil,-0.179633867276888
schwierigkeit,-0.179633867276888
zulassen,-0.179347826086957
unterdrückung,-0.179347826086957
lunge,-0.179347826086957
vorgänger,-0.178489702517163
unterhalten,-0.178203661327231
gefährt,-0.178203661327231
aussuchen,-0.178203661327231
erlangen,-0.1779176201373
frucht,-0.1779176201373
könige,-0.177631578947369
menschenverstand,-0.177631578947368
wesentlich,-0.177345537757437
aufräumen,-0.176773455377574
würdigen,-0.176487414187643
schaden,-0.176487414187643
gebeine,-0.176201372997712
einschränkung,-0.17591533180778
betrug,-0.17591533180778
murren,-0.17591533180778
zeitpunkt,-0.175343249427918
einwenden,-0.175343249427918
nebenbuhler,-0.175057208237986
gehabt,-0.174771167048055
erträglich,-0.174771167048055
natürlich,-0.174771167048055
geschmacke,-0.174485125858124
hintergehen,-0.174485125858124
klüg,-0.174485125858124
zuzuschreiben,-0.174485125858124
herrühren,-0.174485125858124
schwächen,-0.174199084668192
beobachtung,-0.173913043478261
gelehrter,-0.173913043478261
überführen,-0.173913043478261
ruhme,-0.173913043478261
widerwärtigkeite,-0.173913043478261
kleidung,-0.17362700228833
hälfte,-0.17362700228833
mattigkeit,-0.17362700228833
schicksale,-0.173627002288329
beleidigung,-0.173627002288329
grundsätz,-0.173054919908467
keuschheit,-0.173054919908467
ungnade,-0.173054919908467
ermangeln,-0.173054919908467
gebrech,-0.173054919908467
knirschen,-0.173054919908467
untersuchen,-0.173054919908467
unsinnig,-0.172768878718535
vorschlagen,-0.172482837528604
während,-0.172482837528604
verdienst,-0.172196796338673
vorzüglich,-0.172196796338673
torheiten,-0.171910755148741
fruchtbarkeit,-0.17162471395881
müßig,-0.17162471395881
mode,-0.171338672768879
aufopfern,-0.171338672768879
tiefsinnig,-0.171338672768879
jämmerlich,-0.171338672768879
wusste,-0.171052631578947
segeln,-0.170766590389016
verhungern,-0.170766590389016
unter,-0.170766590389016
begriffe,-0.170480549199085
bürde,-0.170480549199085
gerecht,-0.170480549199085
zanken,-0.170194508009153
zurechte,-0.170194508009153
vertragen,-0.169908466819222
listig,-0.169622425629291
handlung,-0.169622425629291
müßiggänger,-0.169336384439359
geizig,-0.169336384439359
gerichte,-0.169336384439359
bewillkommen,-0.169336384439359
verhaft,-0.169336384439359
erstechen,-0.169336384439359
beantworten,-0.169336384439359
mitleidig,-0.169336384439359
hieb,-0.169050343249428
trocken,-0.168764302059497
verbesserung,-0.168764302059497
einschränken,-0.168764302059497
blute,-0.168478260869565
glied,-0.168478260869565
usw,-0.168478260869565
imagination,-0.168478260869565
bezaubert,-0.168478260869565
beruf,-0.168192219679634
fürsten,-0.167906178489703
zärtlichkeit,-0.167048054919909
grad,-0.167048054919909
erzeigen,-0.167048054919908
anfingen,-0.167048054919908
geschwinder,-0.167048054919908
ausschweifend,-0.166762013729977
verräter,-0.166475972540046
geruch,-0.166475972540046
unterredung,-0.166189931350114
köpfe,-0.166189931350114
dukat,-0.165903890160183
lustbarkeit,-0.165903890160183
mindest,-0.165903890160183
gelassen,-0.165903890160183
überfallen,-0.165617848970252
vermehrung,-0.16533180778032
gegenwärtig,-0.165045766590389
satire,-0.165045766590389
geboren,-0.164759725400458
richtigkeit,-0.164759725400458
betrüglich,-0.164759725400458
unerträglich,-0.164187643020595
teil,-0.164187643020595
nötig,-0.164187643020595
neidisch,-0.163615560640732
unbändig,-0.163615560640732
vorstellung,-0.163329519450801
gelassenheit,-0.163329519450801
lobsprüche,-0.16304347826087
bezirk,-0.16304347826087
politik,-0.162757437070938
freiwillig,-0.162757437070938
zauberei,-0.162757437070938
erstaunt,-0.162757437070938
seiniger,-0.162757437070938
füttern,-0.162471395881007
vorgegeben,-0.162471395881007
vermuten,-0.162471395881007
abhelfen,-0.162185354691076
ausrotten,-0.162185354691076
fähigkeit,-0.162185354691076
anfing,-0.161899313501144
mitleiden,-0.161899313501144
redner,-0.161899313501144
zurückhaltung,-0.161899313501144
vortrefflichkeit,-0.161899313501144
eigensinnig,-0.161899313501144
milch,-0.161613272311213
grille,-0.161613272311213
zubehör,-0.161613272311213
schlachtopfer,-0.161613272311213
spazieren,-0.161327231121282
anbringen,-0.161327231121282
schöne,-0.161327231121281
anhaltend,-0.16104118993135
übertrieben,-0.16104118993135
wirklich,-0.16104118993135
anfang,-0.16104118993135
vorschein,-0.160755148741419
anbrechend,-0.160755148741419
hörner,-0.160755148741419
königin,-0.160469107551487
list,-0.160469107551487
monarch,-0.160469107551487
menschenfreundlich,-0.160469107551487
gutherzigkeit,-0.160469107551487
saur,-0.160469107551487
überfiel,-0.159897025171625
aufmuntern,-0.159897025171625
frostig,-0.159897025171625
verlauf,-0.159610983981693
unaufhörlich,-0.159610983981693
beleidigt,-0.159610983981693
pomp,-0.159324942791762
mannspersone,-0.159324942791762
tonne,-0.158466819221968
züchtigung,-0.158466819221968
unempfindlichkeit,-0.158466819221968
führet,-0.158466819221968
kitzeln,-0.158466819221968
ausgestehen,-0.158466819221968
gebrauch,-0.158180778032037
vornehm,-0.158180778032037
ausrichten,-0.158180778032037
wahrnehmen,-0.157894736842105
zugehen,-0.157894736842105
dienste,-0.157894736842105
erniedrigen,-0.157894736842105
doppelt,-0.157608695652174
kläglich,-0.157036613272311
sophist,-0.157036613272311
leutselig,-0.157036613272311
verabsäumen,-0.157036613272311
magister,-0.15675057208238
anführen,-0.15675057208238
angewöhnen,-0.15675057208238
rat,-0.156464530892449
regieren,-0.156178489702517
ermüden,-0.156178489702517
befehlshaber,-0.156178489702517
eingenommen,-0.156178489702517
viereckig,-0.156178489702517
anbefohlen,-0.156178489702517
zunder,-0.156178489702517
situation,-0.155892448512586
bewenden,-0.155892448512586
unbarmherzig,-0.155320366132723
verweisen,-0.155034324942792
wegnehmen,-0.155034324942792
geil,-0.15474828375286
verkaufen,-0.154462242562929
lauf,-0.154462242562929
zuneigung,-0.154462242562929
veranstalten,-0.154462242562929
empfindsamkeit,-0.154462242562929
theologie,-0.154462242562929
wanderschaft,-0.154462242562929
schärfe,-0.154462242562929
berauben,-0.154176201372998
artikel,-0.154176201372998
anweisung,-0.154176201372998
mätresse,-0.153890160183066
metaphysisch,-0.153890160183066
streich,-0.153890160183066
schärfen,-0.153890160183066
lebenszeit,-0.153604118993135
wirksamkeit,-0.153604118993135
erforderlich,-0.153604118993135
leib,-0.153604118993135
bemächtigen,-0.153318077803204
nachahmen,-0.153032036613272
zusammensetzung,-0.153032036613272
flusse,-0.152745995423341
wahrscheinlich,-0.152745995423341
esel,-0.152173913043478
unermüdet,-0.152173913043478
kunstgriff,-0.151887871853547
henker,-0.151601830663616
cabinet,-0.151601830663616
eroberer,-0.151601830663616
delikat,-0.151601830663616
leutseligkeit,-0.151601830663616
anwenden,-0.151315789473684
einbüßen,-0.151315789473684
insekt,-0.151315789473684
portion,-0.151315789473684
schwarm,-0.151315789473684
erwecken,-0.151029748283753
unterwerfen,-0.151029748283753
anstecken,-0.151029748283753
betrübt,-0.151029748283753
bäume,-0.150743707093822
ansehnlich,-0.150743707093822
t,-0.150743707093821
virgil,-0.150743707093821
back,-0.150743707093821
vermischt,-0.150743707093821
rühmlich,-0.15045766590389
möbel,-0.15045766590389
betrachtung,-0.150171624713959
mangel,-0.150171624713959
gesichtsbildung,-0.149885583524027
bedienen,-0.149885583524027
bereitschaft,-0.149599542334096
stammen,-0.149599542334096
liebkosung,-0.149599542334096
zutun,-0.149599542334096
fällen,-0.149599542334096
grob,-0.149599542334096
gründen,-0.149313501144165
kleid,-0.149313501144165
edelmann,-0.149313501144165
befriedigung,-0.149313501144165
übersetzer,-0.149313501144165
örter,-0.149313501144165
weitläuftigkeit,-0.149313501144165
nase,-0.149027459954234
betrügen,-0.149027459954234
rühmen,-0.149027459954234
kenner,-0.149027459954233
vorlegen,-0.149027459954233
aufnahme,-0.149027459954233
universität,-0.149027459954233
angenehmste,-0.149027459954233
vorsichtig,-0.149027459954233
vorurteil,-0.148741418764302
empfand,-0.148741418764302
prediger,-0.148455377574371
zusammenkunft,-0.148455377574371
proportion,-0.148455377574371
ausbitten,-0.148455377574371
empfindend,-0.148455377574371
bloß,-0.148455377574371
bildnis,-0.147883295194508
gebieterin,-0.147883295194508
prozeß,-0.147883295194508
verhindern,-0.147883295194508
einnehmen,-0.147883295194508
umstände,-0.147597254004577
erlösung,-0.147597254004577
unbillig,-0.147597254004577
mißvergnüg,-0.147597254004577
deklamation,-0.147597254004577
kutsch,-0.147597254004577
lebhafte,-0.147597254004577
besänftigen,-0.147597254004577
unglückselig,-0.147311212814645
übermäßig,-0.147311212814645
witterung,-0.147311212814645
anstoß,-0.147311212814645
erwünscht,-0.147311212814645
erwägen,-0.147311212814645
auslegen,-0.147025171624714
könig,-0.147025171624714
teilnehmung,-0.146739130434783
verunglückt,-0.146739130434783
beutel,-0.146739130434783
köpfen,-0.146739130434783
nämlich,-0.146453089244851
taler,-0.14616704805492
wahrhaft,-0.14616704805492
begeben,-0.14616704805492
ernsthaft,-0.14616704805492
unveränderlich,-0.14616704805492
ehrbarkeit,-0.14616704805492
belesenheit,-0.14616704805492
beihilfe,-0.145881006864989
disputieren,-0.145881006864989
beschäftigung,-0.145308924485126
zunft,-0.145308924485126
traktieren,-0.145308924485126
vermerken,-0.145308924485126
ohnedem,-0.145308924485126
mine,-0.145308924485126
sämtlicher,-0.145308924485126
einflößen,-0.145022883295195
abziehen,-0.145022883295195
hofmeister,-0.144736842105263
verstellung,-0.144736842105263
kümmerlich,-0.144450800915332
nachdachen,-0.144450800915332
liebste,-0.144450800915332
beruhigung,-0.144450800915332
verfluchen,-0.144164759725401
schleppen,-0.1441647597254
darinn,-0.143878718535469
herzhaft,-0.143878718535469
erdichtung,-0.143878718535469
reizung,-0.143878718535469
gewehr,-0.143878718535469
höflich,-0.143878718535469
fortsetzen,-0.143592677345538
gemeinschaftlich,-0.143592677345538
nymphe,-0.143592677345538
bezaubernd,-0.143592677345538
hinkommen,-0.143306636155606
wissenschaft,-0.143306636155606
min,-0.143020594965675
gottesfurcht,-0.143020594965675
schmeicheleie,-0.143020594965675
ersäufen,-0.143020594965675
ungefähr,-0.143020594965675
ausgedachen,-0.143020594965675
ausgesonn,-0.143020594965675
grundsätze,-0.142448512585812
weiber,-0.142448512585812
schlechte,-0.142162471395881
langwierig,-0.142162471395881
zeitung,-0.142162471395881
fragment,-0.14187643020595
benennung,-0.14187643020595
sättigen,-0.14187643020595
entschließen,-0.141590389016018
widersetzen,-0.141590389016018
scharfsinnig,-0.141304347826087
gönner,-0.141304347826087
unpäßlichkeit,-0.141304347826087
männchen,-0.141304347826087
zusammenkünfte,-0.141304347826087
quelle,-0.141304347826087
vereiteln,-0.141018306636156
geschäftig,-0.141018306636156
klasse,-0.141018306636156
erfinden,-0.140732265446224
widerstand,-0.140732265446224
konfekt,-0.140732265446224
ausflucht,-0.140732265446224
auflage,-0.140446224256293
ratgeber,-0.140446224256293
schutz,-0.140446224256293
übel,-0.140446224256293
unruhe,-0.140160183066362
weiser,-0.140160183066362
predigt,-0.13987414187643
kutsche,-0.13987414187643
unanständig,-0.13987414187643
öfterer,-0.13987414187643
pathetisch,-0.13987414187643
schnauben,-0.13987414187643
ausgeleeren,-0.13987414187643
schlimm,-0.139588100686499
kaufmann,-0.139588100686499
erwählen,-0.139588100686499
bekräftigen,-0.139588100686499
sonderlich,-0.139302059496567
ausgang,-0.139302059496567
gesetzgeber,-0.139016018306636
heide,-0.139016018306636
eurig,-0.139016018306636
anzeige,-0.138729977116705
misstrauen,-0.138443935926773
hure,-0.138443935926773
ungelehrt,-0.138443935926773
erwiesen,-0.138443935926773
unterleib,-0.138443935926773
einfalle,-0.138443935926773
benötigen,-0.138443935926773
abgeben,-0.138443935926773
bube,-0.138443935926773
armselig,-0.138443935926773
kräften,-0.138157894736842
zähne,-0.138157894736842
unverhofft,-0.138157894736842
unterredungen,-0.138157894736842
befänden,-0.138157894736842
anführung,-0.138157894736842
blendwerk,-0.138157894736842
stöße,-0.138157894736842
zeuge,-0.137871853546911
theorie,-0.137871853546911
übersetzung,-0.137871853546911
spekulation,-0.137871853546911
methode,-0.137871853546911
drucken,-0.137585812356979
ebbe,-0.137585812356979
erdichtet,-0.137585812356979
elend,-0.137585812356979
geschöpf,-0.137585812356979
speisen,-0.137585812356979
selbig,-0.137299771167048
erdbod,-0.137299771167048
nichtswürdig,-0.137299771167048
mängel,-0.137299771167048
appetit,-0.137299771167048
ehrerbietig,-0.137299771167048
lauter,-0.137299771167048
stube,-0.137013729977117
widersprechen,-0.137013729977117
gewohnheit,-0.137013729977117
überflusse,-0.136727688787185
beinkleider,-0.136727688787185
beherrscher,-0.136727688787185
bedanken,-0.136727688787185
nachkommenschaft,-0.136727688787185
ruchlos,-0.136727688787185
genommen,-0.136727688787185
nachfolgend,-0.136727688787185
bekleiden,-0.136727688787185
einfälle,-0.136727688787185
öffentlich,-0.136441647597254
ehrbar,-0.136441647597254
streichen,-0.136155606407323
erwerben,-0.136155606407323
erdulden,-0.136155606407323
hauen,-0.136155606407323
nachkommen,-0.135869565217391
beitrag,-0.135869565217391
dummheit,-0.13558352402746
verbindlichkeit,-0.13558352402746
glücken,-0.13558352402746
text,-0.13558352402746
knoten,-0.13558352402746
aufführen,-0.13558352402746
bosheit,-0.13558352402746
erkenntnis,-0.135297482837529
habend,-0.135297482837529
eilfertigkeit,-0.135297482837529
übels,-0.135297482837529
einwürfe,-0.135297482837529
unvermögen,-0.135297482837529
keule,-0.135297482837529
überstimmen,-0.135297482837529
